assertion_id,entity_type,entity_name,office,source_record_id,asserted_fact,claimed_reference_date,claimed_status,claimed_party,source_urls_raw,document_identifier,publisher,publication_date_raw,source_retrieval_date,audit_import_date,locator,support_kind,source_access_status,temporal_limit,conflict_or_limit
LEG-a7368f6c8a7a,person,Aloysio Nunes,Relações Exteriores,michel_temer:0:47,Appointment-day report identifies PSDB parliamentary affiliation.,2017-03-07,PARTY,PSDB,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/03/07/temer-nomeia-serraglio-e-aloysio-nunes-e-designa-novos-membros-para-o-conselhao.htm,,not_normalized_in_prior_ledger,2017-03-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:47,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-7f67dc077f97,person,Ricardo Barros,Saúde,michel_temer:0:48,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PP,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:48,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-38ee851b91b5,person,Gilberto Occhi,Saúde,michel_temer:0:49,Appointment-day report identifies PP; April28 A União explicitly confirms individual PP membership.,2018-04-02,PARTY,PP,https://www.polemicaparaiba.com.br/polemicas/em-posse-de-novos-ministros-temer-nao-menciona-prisoes-de-amigos/ | https://auniao.pb.gov.br/servicos/copy_of_jornal-a-uniao/2018/abril/a-uniao-28-04-2018/@@download/file/Jornal%20em%20PDF%2028-04-18.pdf,,not_normalized_in_prior_ledger,2018-04-02 / 2018-04-28,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:49,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-f764ca51f313,person,Eliseu Padilha,Casa Civil,michel_temer:0:5,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:5,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-79c599cac5ac,person,Moreira Franco,Secretaria-Geral,michel_temer:0:53,Appointment-day report identifies PMDB leader.,2017-02-03,PARTY,PMDB,https://noticias.uol.com.br/politica/ultimas-noticias/2017/02/03/temer-oficializa-quatro-novos-ministerios-e-moreira-ganha-foro-privilegiado.htm,,not_normalized_in_prior_ledger,2017-02-03,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:53,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-f0e3878b0b42,person,Ronaldo Fonseca,Secretaria-Geral,michel_temer:0:55,Official party notice ends affiliation four days before ministerial appointment.,2018-05-28,UNAFFILIATED,,https://www.podemos.org.br/podemos-desfilia-deputado-federal-ronaldo-fonseca-df/,,not_normalized_in_prior_ledger,2018-05-24,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:55,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8259181f231d,person,Sérgio Etchegoyen,Gabinete de Segurança Institucional,michel_temer:0:56,Contemporaneous DIAP cabinet directory explicitly identifies no party.,2016-05-12,UNAFFILIATED,,https://www.diap.org.br/index.php/publicacoes/send/61-boletim-do-diap/892-boletim-do-diap-numero-299-maio-de-2016,,not_normalized_in_prior_ledger,2016-05/2016-06,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:56,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-9fcbb2439062,person,Ronaldo Nogueira,Trabalho,michel_temer:0:57,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PTB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:57,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-03cf04d9b8ec,person,Helton Yomura,Trabalho,michel_temer:0:59,Dated profile establishes PTB membership from December 2014; spans January 2018 appointment.,2018-01-01,PARTY,PTB,https://www.metropoles.com/brasil/politica-brasil/interino-assumira-ministerio-no-lugar-de-cristiane-brasil-diz-site,,not_normalized_in_prior_ledger,2018-02-20,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:59,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-24485aa54403,person,Bruno Araújo,Cidades,michel_temer:0:6,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PSDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:6,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-2fc1de1192dc,person,Caio Vieira de Mello,Trabalho,michel_temer:0:60,Next-day appointment reporting explicitly identifies no party.,2018-07-10,UNAFFILIATED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/07/11/a-menos-de-seis-meses-de-fim-do-governo-temer-tem-58-ministro.htm,,not_normalized_in_prior_ledger,2018-07-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:60,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-149db8d513f8,person,Maurício Quintella Lessa,"Transportes, Portos e Aviação Civil",michel_temer:0:61,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PR,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:61,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-1b538294c425,person,Valter Casimiro Silveira,"Transportes, Portos e Aviação Civil",michel_temer:0:62,"Later roster says no party; appointment reporting describes PR nomination. Nomination is not formal affiliation, and July status alone is not April start evidence.",2018-04-02,UNRESOLVED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/07/11/a-menos-de-seis-meses-de-fim-do-governo-temer-tem-58-ministro.htm,,not_normalized_in_prior_ledger,2018-07-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:62,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-0ac27f4dceb2,person,Henrique Eduardo Alves,Turismo,michel_temer:0:63,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:63,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-b9d4dcb53939,person,Alberto Alves,Turismo,michel_temer:0:64,Appointment profile describes PMDB nomination and technical credentials but does not establish formal affiliation. Applies separately to both Dilma and Temer appointment records.,2016-06-17,UNRESOLVED,,https://carf.economia.gov.br/acesso-a-informacao/imprensa/marco-2016/30_03_2016.pdf,,not_normalized_in_prior_ledger,2016-03-30,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:64,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-989e2fecd8ae,person,Marx Beltrão,Turismo,michel_temer:0:65,Contemporaneous appointment announcement identifies PMDB.,2016-10-05,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2016/10/04/temer-nomeara-amanha-marx-beltrao-como-ministro-do-turismo-dizem-maia-e-rossi.htm,,not_normalized_in_prior_ledger,2016-10-04,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:65,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8174e12a8374,person,Vinicius Lummertz,Turismo,michel_temer:0:66,Contemporaneous roster labels conflict between no party and MDB; later2019 explicit MDB affiliation does not by itself establish appointment-date continuity.,2018-04-10,UNRESOLVED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm | https://www.gov.br/mme/pt-br/arquivos/clipping-11-04-2018.pdf/@@download/file,,not_normalized_in_prior_ledger,2018-04-10 / 2018-04-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:66,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-65320282090a,person,Raul Jungmann,Segurança Pública,michel_temer:0:67,Appointment-day report identifies PPS; departure from PPS on March 21 was subsequent.,2018-02-27,PARTY,PPS,https://veja.abril.com.br/politica/em-posse-jungmann-critica-quem-consome-drogas-e-pede-seguranca/,,not_normalized_in_prior_ledger,2018-02-27,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:67,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-5bb831c94f66,person,Marco Aurélio de Queiroz Campos,Cidades,michel_temer:0:7,Bounded name/party/filiação and contemporary appointment searches did not locate dated formal affiliation or explicit absence evidence. Blank pinned field and technical career are insufficient.,2017-11-13,UNRESOLVED,,,,not_normalized_in_prior_ledger,,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:7,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-f3dd9541904a,person,Alexandre Baldy,Cidades,michel_temer:0:8,Agência Brasil appointment-day report explicitly says unaffiliated after leaving Podemos; PP membership prospective.,2017-11-22,UNAFFILIATED,,https://exame.com/brasil/nomeacao-de-baldy-para-cidades-e-publicada-no-diario-oficial/,,not_normalized_in_prior_ledger,2017-11-22,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:8,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-9c027191b36e,person,Gilberto Kassab,"Ciência, Tecnologia, Inovações e Comunicações",michel_temer:0:9,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PSD,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:9,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
